Site,age,date,infected
AR,0-17,2020-10-24,0.0962368131815486
AR,0-17,2020-10-31,0.102523977457645
AR,0-17,2020-11-07,0.110423631449913
AR,0-17,2020-11-14,0.120000043246834
AR,0-17,2020-11-21,0.130364210536391
AR,0-17,2020-11-28,0.139332674250715
AR,0-17,2020-12-05,0.151828433110645
AR,0-17,2020-12-12,0.166382995118721
AR,0-17,2020-12-19,0.18232578338625
AR,0-17,2020-12-26,0.195795352670243
AR,0-17,2021-01-02,0.212119375165804
AR,0-17,2021-01-09,0.230734739931956
AR,0-17,2021-01-16,0.248877812642178
AR,0-17,2021-01-23,0.263617859791266
AR,0-17,2021-01-30,0.276857793999158
AR,0-17,2021-02-06,0.290058623153872
AR,0-17,2021-02-13,0.297587616875458
AR,0-17,2021-02-20,0.300276444588813
AR,0-17,2021-02-27,0.305374221060448
AR,0-17,2021-03-06,0.31180455168075
AR,0-17,2021-03-13,0.315724425085659
AR,0-17,2021-03-20,0.318067097606244
AR,0-17,2021-03-27,0.320623349895227
AR,0-17,2021-04-03,0.322023472204934
AR,0-17,2021-04-10,0.323700108589787
AR,0-17,2021-04-17,0.325282775894553
AR,0-17,2021-04-24,0.326757996576244
AR,0-17,2021-05-01,0.327806647541339
AR,0-17,2021-05-08,0.329193919832996
AR,0-17,2021-05-15,0.330839972620249
AR,0-17,2021-05-22,0.33209104123699
AR,0-17,2021-05-29,0.332542706718335
AR,0-17,2021-06-05,0.333336197285429
AR,0-17,2021-06-12,0.334169691081969
AR,0-17,2021-06-19,0.335533264318881
AR,0-17,2021-06-26,0.336287208912152
AR,0-17,2021-07-03,0.338399613203653
AR,0-17,2021-07-10,0.34099724886727
AR,0-17,2021-07-17,0.344540260443322
AR,0-17,2021-07-24,0.351876368876062
AR,0-17,2021-07-31,0.361767928564439
AR,0-17,2021-08-07,0.374574849146585
AR,0-17,2021-08-14,0.387569336482788
AR,0-17,2021-08-21,0.400068668363367
AR,0-17,2021-08-28,0.414319436429701
AR,0-17,2021-09-04,0.426875672963402
AR,0-17,2021-09-11,0.437951081473705
AR,0-17,2021-09-18,0.449507152331432
AR,0-17,2021-09-25,0.457615701642195
AR,0-17,2021-10-02,0.465350288586968
AR,0-17,2021-10-09,0.471734453205539
AR,0-17,2021-10-16,0.479070709492256
AR,0-17,2021-10-23,0.482914074705662
AR,0-17,2021-10-30,0.486651755558512
AR,0-17,2021-11-06,0.490034135509703
AR,0-17,2021-11-13,0.494047428794581
AR,0-17,2021-11-20,0.498016003841758
AR,0-17,2021-11-27,0.501050446681386
AR,0-17,2021-12-04,0.506210079646443
AR,0-17,2021-12-11,0.511350524872757
AR,0-17,2021-12-18,0.515690351674622
AR,0-17,2021-12-25,0.519096529885177
AR,0-17,2022-01-01,0.52801497404416
AR,0-17,2022-01-08,0.548790375883866
AR,0-17,2022-01-15,0.578008592604443
AR,0-17,2022-02-11,0.77242282433617
AR,18-49,2020-08-01,0.0399065909775417
AR,18-49,2020-08-08,0.041394197292411
AR,18-49,2020-08-15,0.0423738049457638
AR,18-49,2020-08-22,0.0438012142134955
AR,18-49,2020-08-29,0.046041367107177
AR,18-49,2020-09-05,0.0490447582807008
AR,18-49,2020-09-12,0.0514946228036694
AR,18-49,2020-09-19,0.0575314350526202
AR,18-49,2020-09-26,0.0617719140387821
AR,18-49,2020-10-03,0.0664437851468393
AR,18-49,2020-10-10,0.0710592876970428
AR,18-49,2020-10-17,0.0756638374448425
AR,18-49,2020-10-24,0.0805084966870653
AR,18-49,2020-10-31,0.0855040926806825
AR,18-49,2020-11-07,0.0918413368919707
AR,18-49,2020-11-14,0.0995726865442517
AR,18-49,2020-11-21,0.107944561480091
AR,18-49,2020-11-28,0.11510459887338
AR,18-49,2020-12-05,0.125238353304129
AR,18-49,2020-12-12,0.137110552092578
AR,18-49,2020-12-19,0.150165634793378
AR,18-49,2020-12-26,0.161104378927863
AR,18-49,2021-01-02,0.174500104647695
AR,18-49,2021-01-09,0.1899015655783
AR,18-49,2021-01-16,0.204939167680567
AR,18-49,2021-01-23,0.217046076839964
AR,18-49,2021-01-30,0.227860117180011
AR,18-49,2021-02-06,0.238658629709443
AR,18-49,2021-02-13,0.244460810272534
AR,18-49,2021-02-20,0.245981079512313
AR,18-49,2021-02-27,0.249621366947182
AR,18-49,2021-03-06,0.254432497647536
AR,18-49,2021-03-13,0.257018873289376
AR,18-49,2021-03-20,0.25820569647669
AR,18-49,2021-03-27,0.259576372347388
AR,18-49,2021-04-03,0.259923247673915
AR,18-49,2021-04-10,0.26051091403613
AR,18-49,2021-04-17,0.261012862911494
AR,18-49,2021-04-24,0.261417620795047
AR,18-49,2021-05-01,0.261445921976749
AR,18-49,2021-05-08,0.261769018583377
AR,18-49,2021-05-15,0.262315939932363
AR,18-49,2021-05-22,0.262515173520039
AR,18-49,2021-05-29,0.262015840960596
AR,18-49,2021-06-05,0.261814106099767
AR,18-49,2021-06-12,0.261646383193587
AR,18-49,2021-06-19,0.261937395829766
AR,18-49,2021-06-26,0.261698401761544
AR,18-49,2021-07-03,0.262633332125681
AR,18-49,2021-07-10,0.263984298064909
AR,18-49,2021-07-17,0.266148779952394
AR,18-49,2021-07-24,0.271595468982383
AR,18-49,2021-07-31,0.279275804620545
AR,18-49,2021-08-07,0.289541059669464
AR,18-49,2021-08-14,0.300034964278235
AR,18-49,2021-08-21,0.310156923073651
AR,18-49,2021-08-28,0.321920391022637
AR,18-49,2021-09-04,0.332244845598961
AR,18-49,2021-09-11,0.341292978688534
AR,18-49,2021-09-18,0.350843295093354
AR,18-49,2021-09-25,0.357269827033743
AR,18-49,2021-10-02,0.363379406031822
AR,18-49,2021-10-09,0.36825638235851
AR,18-49,2021-10-16,0.374044646827484
AR,18-49,2021-10-23,0.376571893937096
AR,18-49,2021-10-30,0.379004398256482
AR,18-49,2021-11-06,0.381106195270141
AR,18-49,2021-11-13,0.38380835355003
AR,18-49,2021-11-20,0.386474563329114
AR,18-49,2021-11-27,0.388259503618569
AR,18-49,2021-12-04,0.392072037842079
AR,18-49,2021-12-11,0.395880681696836
AR,18-49,2021-12-18,0.398935350517398
AR,18-49,2021-12-25,0.401101355271892
AR,18-49,2022-01-01,0.408603724928804
AR,18-49,2022-01-08,0.427820323801365
AR,18-49,2022-01-15,0.455977569538055
AR,18-49,2022-02-11,0.670968518982692
AR,50-64,2020-08-01,0.0327710740176747
AR,50-64,2020-08-08,0.0339123729398189
AR,50-64,2020-08-15,0.034629768384922
AR,50-64,2020-08-22,0.0357117446819729
AR,50-64,2020-08-29,0.0374556747754669
AR,50-64,2020-09-05,0.0398177226625155
AR,50-64,2020-09-12,0.0417174601364315
AR,50-64,2020-09-19,0.04654292467943
AR,50-64,2020-09-26,0.0498866379522253
AR,50-64,2020-10-03,0.0535722081352836
AR,50-64,2020-10-10,0.0572008146162975
AR,50-64,2020-10-17,0.060809872267113
AR,50-64,2020-10-24,0.0646045899952475
AR,50-64,2020-10-31,0.0685122776253055
AR,50-64,2020-11-07,0.0735051237399602
AR,50-64,2020-11-14,0.0796278767132321
AR,50-64,2020-11-21,0.0862680238521569
AR,50-64,2020-11-28,0.0919101846007982
AR,50-64,2020-12-05,0.0999867816007746
AR,50-64,2020-12-12,0.109498563694636
AR,50-64,2020-12-19,0.120001887073721
AR,50-64,2020-12-26,0.128769896974482
AR,50-64,2021-01-02,0.139596598499105
AR,50-64,2021-01-09,0.152133324900608
AR,50-64,2021-01-16,0.164412417663505
AR,50-64,2021-01-23,0.174257140230549
AR,50-64,2021-01-30,0.183029370142503
AR,50-64,2021-02-06,0.191807837351094
AR,50-64,2021-02-13,0.19633339061939
AR,50-64,2021-02-20,0.197199232441529
AR,50-64,2021-02-27,0.199871550970935
AR,50-64,2021-03-06,0.203540661963605
AR,50-64,2021-03-13,0.205305804319308
AR,50-64,2021-03-20,0.20587256260613
AR,50-64,2021-03-27,0.206594226429953
AR,50-64,2021-04-03,0.20644158645237
AR,50-64,2021-04-10,0.206493565014946
AR,50-64,2021-04-17,0.206472010516211
AR,50-64,2021-04-24,0.206367482265853
AR,50-64,2021-05-01,0.205943791506929
AR,50-64,2021-05-08,0.205770031770696
AR,50-64,2021-05-15,0.205785195752074
AR,50-64,2021-05-22,0.205506487020976
AR,50-64,2021-05-29,0.204639841210211
AR,50-64,2021-06-05,0.204025441320574
AR,50-64,2021-06-12,0.203440860366822
AR,50-64,2021-06-19,0.203241663381723
AR,50-64,2021-06-26,0.202599204951704
AR,50-64,2021-07-03,0.202938324688527
AR,50-64,2021-07-10,0.203623255676079
AR,50-64,2021-07-17,0.204984805536675
AR,50-64,2021-07-24,0.209084462861071
AR,50-64,2021-07-31,0.215057975824621
AR,50-64,2021-08-07,0.223220742891885
AR,50-64,2021-08-14,0.231609042168141
AR,50-64,2021-08-21,0.239715887816649
AR,50-64,2021-08-28,0.249262797465367
AR,50-64,2021-09-04,0.257620619192198
AR,50-64,2021-09-11,0.264911313438915
AR,50-64,2021-09-18,0.272667933065581
AR,50-64,2021-09-25,0.277727284467096
AR,50-64,2021-10-02,0.282520889932283
AR,50-64,2021-10-09,0.286242338135856
AR,50-64,2021-10-16,0.290771541170852
AR,50-64,2021-10-23,0.292433173481833
AR,50-64,2021-10-30,0.294010866328174
AR,50-64,2021-11-06,0.295296323862011
AR,50-64,2021-11-13,0.297111121528189
AR,50-64,2021-11-20,0.298894212138147
AR,50-64,2021-11-27,0.299898103541708
AR,50-64,2021-12-04,0.302695425020618
AR,50-64,2021-12-11,0.305492282990672
AR,50-64,2021-12-18,0.307622380977071
AR,50-64,2021-12-25,0.308963585268098
AR,50-64,2022-01-01,0.315060273999636
AR,50-64,2022-01-08,0.331743141868681
AR,50-64,2022-01-15,0.356900089641555
AR,50-64,2022-02-11,0.571852602880448
AR,65+,2020-08-01,0.0195282646679799
AR,65+,2020-08-08,0.020191907034644
AR,65+,2020-08-15,0.0205986389113198
AR,65+,2020-08-22,0.0212244727713715
AR,65+,2020-08-29,0.0222485872351556
AR,65+,2020-09-05,0.0236447739898084
AR,65+,2020-09-12,0.0247609569625368
AR,65+,2020-09-19,0.0276462579920702
AR,65+,2020-09-26,0.0296367233378443
AR,65+,2020-10-03,0.03183578714652
AR,65+,2020-10-10,0.0340017553226531
AR,65+,2020-10-17,0.0361573167359759
AR,65+,2020-10-24,0.0384279246345472
AR,65+,2020-10-31,0.0407697965288026
AR,65+,2020-11-07,0.043780825759032
AR,65+,2020-11-14,0.047495046037876
AR,65+,2020-11-21,0.0515414074056962
AR,65+,2020-11-28,0.0549806520676595
AR,65+,2020-12-05,0.0599522451551776
AR,65+,2020-12-12,0.0658533926242334
AR,65+,2020-12-19,0.0724224726960621
AR,65+,2020-12-26,0.0779275129067241
AR,65+,2021-01-02,0.084793680339509
AR,65+,2021-01-09,0.092829294006057
AR,65+,2021-01-16,0.100771854267595
AR,65+,2021-01-23,0.1071690085872
AR,65+,2021-01-30,0.112894156527108
AR,65+,2021-02-06,0.118660003408916
AR,65+,2021-02-13,0.121578761163364
AR,65+,2021-02-20,0.122023741775731
AR,65+,2021-02-27,0.12369151105445
AR,65+,2021-03-06,0.126037418646745
AR,65+,2021-03-13,0.127091492780997
AR,65+,2021-03-20,0.127330415892836
AR,65+,2021-03-27,0.127674181051676
AR,65+,2021-04-03,0.12742382797644
AR,65+,2021-04-10,0.127312569163193
AR,65+,2021-04-17,0.12715157462942
AR,65+,2021-04-24,0.126934606223122
AR,65+,2021-05-01,0.126502233236365
AR,65+,2021-05-08,0.126239350868579
AR,65+,2021-05-15,0.126104237613432
AR,65+,2021-05-22,0.125771317226616
AR,65+,2021-05-29,0.125043640479053
AR,65+,2021-06-05,0.124487019446202
AR,65+,2021-06-12,0.123951585957083
AR,65+,2021-06-19,0.123675177000751
AR,65+,2021-06-26,0.123102951134393
AR,65+,2021-07-03,0.123187126583391
AR,65+,2021-07-10,0.123501873368174
AR,65+,2021-07-17,0.124267844258581
AR,65+,2021-07-24,0.126864983557541
AR,65+,2021-07-31,0.130728323237684
AR,65+,2021-08-07,0.136090781291088
AR,65+,2021-08-14,0.141642230772983
AR,65+,2021-08-21,0.147037893819661
AR,65+,2021-08-28,0.153468354780187
AR,65+,2021-09-04,0.159119249910861
AR,65+,2021-09-11,0.164058181564163
AR,65+,2021-09-18,0.169357370567944
AR,65+,2021-09-25,0.172767142889319
AR,65+,2021-10-02,0.175999788465806
AR,65+,2021-10-09,0.178474149160357
AR,65+,2021-10-16,0.181536357232862
AR,65+,2021-10-23,0.182537800897558
AR,65+,2021-10-30,0.183478931502158
AR,65+,2021-11-06,0.184209169982993
AR,65+,2021-11-13,0.185321878705378
AR,65+,2021-11-20,0.186412176825518
AR,65+,2021-11-27,0.186938666139981
AR,65+,2021-12-04,0.188764787293337
AR,65+,2021-12-11,0.190593535072952
AR,65+,2021-12-18,0.191939584356292
AR,65+,2021-12-25,0.192711781875811
AR,65+,2022-01-01,0.196960438712437
AR,65+,2022-01-08,0.209082607303705
AR,65+,2022-01-15,0.227881026008435
AR,65+,2022-02-11,0.414039867337843
AZ,0-17,2020-08-01,0.0703665796614309
AZ,0-17,2020-08-08,0.0743790164171365
AZ,0-17,2020-08-15,0.0775294594393555
AZ,0-17,2020-08-22,0.0802194422425741
AZ,0-17,2020-08-29,0.0825097449044568
AZ,0-17,2020-09-05,0.0845775061463726
AZ,0-17,2020-09-12,0.0855301157043339
AZ,0-17,2020-09-19,0.0881926876316347
AZ,0-17,2020-09-26,0.0904659843722537
AZ,0-17,2020-10-03,0.0924664415206188
AZ,0-17,2020-10-10,0.094657555896202
AZ,0-17,2020-10-17,0.0970124333341211
AZ,0-17,2020-10-24,0.0996419008071598
AZ,0-17,2020-10-31,0.103389552010785
AZ,0-17,2020-11-07,0.108087330051928
AZ,0-17,2020-11-14,0.113117471446564
AZ,0-17,2020-11-21,0.120754602438899
AZ,0-17,2020-11-28,0.129391292060089
AZ,0-17,2020-12-05,0.140668313892173
AZ,0-17,2020-12-12,0.155545993423824
AZ,0-17,2020-12-19,0.172912480091825
AZ,0-17,2020-12-26,0.176910937090224
AZ,0-17,2021-01-02,0.208786423296335
AZ,0-17,2021-01-09,0.236161295093332
AZ,0-17,2021-01-16,0.263431046767123
AZ,0-17,2021-01-23,0.285700266998777
AZ,0-17,2021-01-30,0.303730857757381
AZ,0-17,2021-02-06,0.318213329032007
AZ,0-17,2021-02-13,0.328625321902548
AZ,0-17,2021-02-20,0.334826404999428
AZ,0-17,2021-02-27,0.340873209978122
AZ,0-17,2021-03-06,0.346458025447222
AZ,0-17,2021-03-13,0.351113760171307
AZ,0-17,2021-03-20,0.352822769847353
AZ,0-17,2021-03-27,0.355068982783447
AZ,0-17,2021-04-03,0.356987526464134
AZ,0-17,2021-04-10,0.358886583933313
AZ,0-17,2021-04-17,0.360557230835392
AZ,0-17,2021-04-24,0.362564768722371
AZ,0-17,2021-05-01,0.36404219427774
AZ,0-17,2021-05-08,0.366375940797298
AZ,0-17,2021-05-15,0.368143834086439
AZ,0-17,2021-05-22,0.369091176363076
AZ,0-17,2021-05-29,0.37033629654966
AZ,0-17,2021-06-05,0.371381702145805
AZ,0-17,2021-06-12,0.372167594341336
AZ,0-17,2021-06-19,0.373553606115449
AZ,0-17,2021-06-26,0.375188051070419
AZ,0-17,2021-07-03,0.37685280215829
AZ,0-17,2021-07-10,0.377814458770304
AZ,0-17,2021-07-17,0.379697905710571
AZ,0-17,2021-07-24,0.381055962667226
AZ,0-17,2021-07-31,0.383436406500753
AZ,0-17,2021-08-07,0.388931441259052
AZ,0-17,2021-08-14,0.395011007304914
AZ,0-17,2021-08-21,0.401301471931435
AZ,0-17,2021-08-28,0.411163160195306
AZ,0-17,2021-09-04,0.420030372264391
AZ,0-17,2021-09-11,0.42739468960561
AZ,0-17,2021-09-18,0.435455638587065
AZ,0-17,2021-09-25,0.443260684233898
AZ,0-17,2021-10-02,0.451508535989486
AZ,0-17,2021-10-09,0.458706847942893
AZ,0-17,2021-10-16,0.465011532504545
AZ,0-17,2021-10-23,0.471343583839555
AZ,0-17,2021-10-30,0.478711528289426
AZ,0-17,2021-11-06,0.486054634133869
AZ,0-17,2021-11-13,0.495227718474124
AZ,0-17,2021-11-20,0.505086493906932
AZ,0-17,2021-11-27,0.514632342857342
AZ,0-17,2021-12-04,0.523615860532632
AZ,0-17,2021-12-11,0.534978299802663
AZ,0-17,2021-12-18,0.544018924041839
AZ,0-17,2021-12-25,0.55272686258386
AZ,0-17,2022-01-01,0.561324589207805
AZ,0-17,2022-01-08,0.578439580935616
AZ,0-17,2022-01-15,0.605149681584495
AZ,0-17,2022-02-11,0.760455982081131
AZ,18-49,2020-08-01,0.0738334663938715
AZ,18-49,2020-08-08,0.0775677125411786
AZ,18-49,2020-08-15,0.0803670130776526
AZ,18-49,2020-08-22,0.0826598545775124
AZ,18-49,2020-08-29,0.0845167518620891
AZ,18-49,2020-09-05,0.0861248653883519
AZ,18-49,2020-09-12,0.0865856040756873
AZ,18-49,2020-09-19,0.0887586896042357
AZ,18-49,2020-09-26,0.0905167277843606
AZ,18-49,2020-10-03,0.0919821175358105
AZ,18-49,2020-10-10,0.0936183236777514
AZ,18-49,2020-10-17,0.0953962170134704
AZ,18-49,2020-10-24,0.0974222721253745
AZ,18-49,2020-10-31,0.100515542887507
AZ,18-49,2020-11-07,0.104497466996491
AZ,18-49,2020-11-14,0.108758959209908
AZ,18-49,2020-11-21,0.115484829853279
AZ,18-49,2020-11-28,0.12310494932648
AZ,18-49,2020-12-05,0.133177609867752
AZ,18-49,2020-12-12,0.146596233184243
AZ,18-49,2020-12-19,0.162284373727495
AZ,18-49,2020-12-26,0.165201667827867
AZ,18-49,2021-01-02,0.194463658608751
AZ,18-49,2021-01-09,0.219385631299006
AZ,18-49,2021-01-16,0.244157140027855
AZ,18-49,2021-01-23,0.264137911981618
AZ,18-49,2021-01-30,0.280051146074643
AZ,18-49,2021-02-06,0.292554402396466
AZ,18-49,2021-02-13,0.301150332419485
AZ,18-49,2021-02-20,0.305709642374704
AZ,18-49,2021-02-27,0.310105604592973
AZ,18-49,2021-03-06,0.314046866278055
AZ,18-49,2021-03-13,0.317091435388451
AZ,18-49,2021-03-20,0.317327764150108
AZ,18-49,2021-03-27,0.318069401783401
AZ,18-49,2021-04-03,0.318496050597326
AZ,18-49,2021-04-10,0.318900268932959
AZ,18-49,2021-04-17,0.319085323895802
AZ,18-49,2021-04-24,0.319584210210488
AZ,18-49,2021-05-01,0.319581041779781
AZ,18-49,2021-05-08,0.320378500966318
AZ,18-49,2021-05-15,0.320641169882667
AZ,18-49,2021-05-22,0.32013356278022
AZ,18-49,2021-05-29,0.319903249532145
AZ,18-49,2021-06-05,0.319485417311307
AZ,18-49,2021-06-12,0.318825533364616
AZ,18-49,2021-06-19,0.318722518792082
AZ,18-49,2021-06-26,0.318847746925132
AZ,18-49,2021-07-03,0.318998400240319
AZ,18-49,2021-07-10,0.318497071904903
AZ,18-49,2021-07-17,0.318845069072181
AZ,18-49,2021-07-24,0.318706168220245
AZ,18-49,2021-07-31,0.319505585544709
AZ,18-49,2021-08-07,0.32316490582761
AZ,18-49,2021-08-14,0.327358377215294
AZ,18-49,2021-08-21,0.331744069726117
AZ,18-49,2021-08-28,0.339432796309457
AZ,18-49,2021-09-04,0.346215977981242
AZ,18-49,2021-09-11,0.351613143278634
AZ,18-49,2021-09-18,0.357669191176402
AZ,18-49,2021-09-25,0.36349895412121
AZ,18-49,2021-10-02,0.36975926915263
AZ,18-49,2021-10-09,0.375047351001734
AZ,18-49,2021-10-16,0.379502925262771
AZ,18-49,2021-10-23,0.383994255770579
AZ,18-49,2021-10-30,0.389483373382118
AZ,18-49,2021-11-06,0.394968009258358
AZ,18-49,2021-11-13,0.402232402439268
AZ,18-49,2021-11-20,0.41020032666103
AZ,18-49,2021-11-27,0.417914722134461
AZ,18-49,2021-12-04,0.425128869751632
AZ,18-49,2021-12-11,0.434737729378843
AZ,18-49,2021-12-18,0.442121132583064
AZ,18-49,2021-12-25,0.449226151208433
AZ,18-49,2022-01-01,0.45627337453816
AZ,18-49,2022-01-08,0.4720479948517
AZ,18-49,2022-01-15,0.498067934940765
AZ,18-49,2022-02-11,0.667094757021525
AZ,50-64,2020-08-01,0.0469581809104586
AZ,50-64,2020-08-08,0.0493822306206496
AZ,50-64,2020-08-15,0.0511965821301742
AZ,50-64,2020-08-22,0.0526799738932626
AZ,50-64,2020-08-29,0.0538775095612456
AZ,50-64,2020-09-05,0.0549117116503144
AZ,50-64,2020-09-12,0.0551895179955789
AZ,50-64,2020-09-19,0.0565968201423499
AZ,50-64,2020-09-26,0.0577310402211544
AZ,50-64,2020-10-03,0.0586723317489752
AZ,50-64,2020-10-10,0.0597269591924334
AZ,50-64,2020-10-17,0.0608759230849243
AZ,50-64,2020-10-24,0.0621901248875794
AZ,50-64,2020-10-31,0.0642143486171341
AZ,50-64,2020-11-07,0.0668339557685413
AZ,50-64,2020-11-14,0.0696466513429342
AZ,50-64,2020-11-21,0.0741207188280806
AZ,50-64,2020-11-28,0.0792196124229399
AZ,50-64,2020-12-05,0.0860146167601831
AZ,50-64,2020-12-12,0.0951601349110264
AZ,50-64,2020-12-19,0.105980355177773
AZ,50-64,2020-12-26,0.107967913139851
AZ,50-64,2021-01-02,0.128598563141547
AZ,50-64,2021-01-09,0.146553336048268
AZ,50-64,2021-01-16,0.164768953293196
AZ,50-64,2021-01-23,0.179724758627615
AZ,50-64,2021-01-30,0.191801106870604
AZ,50-64,2021-02-06,0.201386568640392
AZ,50-64,2021-02-13,0.20800944052871
AZ,50-64,2021-02-20,0.211502281237754
AZ,50-64,2021-02-27,0.214878760769632
AZ,50-64,2021-03-06,0.217907061725526
AZ,50-64,2021-03-13,0.220233191558353
AZ,50-64,2021-03-20,0.220334845502143
AZ,50-64,2021-03-27,0.220837230015091
AZ,50-64,2021-04-03,0.221089759129468
AZ,50-64,2021-04-10,0.221324455579502
AZ,50-64,2021-04-17,0.221385220780127
AZ,50-64,2021-04-24,0.221694942098054
AZ,50-64,2021-05-01,0.22160628734471
AZ,50-64,2021-05-08,0.22215282707272
AZ,50-64,2021-05-15,0.222274986254455
AZ,50-64,2021-05-22,0.221786054257126
AZ,50-64,2021-05-29,0.221517316775649
AZ,50-64,2021-06-05,0.221100195651846
AZ,50-64,2021-06-12,0.220491824759398
AZ,50-64,2021-06-19,0.220324518308639
AZ,50-64,2021-06-26,0.220337806686631
AZ,50-64,2021-07-03,0.220371182771478
AZ,50-64,2021-07-10,0.219889124823687
AZ,50-64,2021-07-17,0.220078472550065
AZ,50-64,2021-07-24,0.219883043327322
AZ,50-64,2021-07-31,0.22042899942877
AZ,50-64,2021-08-07,0.22323939351633
AZ,50-64,2021-08-14,0.226482777353491
AZ,50-64,2021-08-21,0.229890675284856
AZ,50-64,2021-08-28,0.235962608777906
AZ,50-64,2021-09-04,0.241342368859638
AZ,50-64,2021-09-11,0.24562658213497
AZ,50-64,2021-09-18,0.250468845450669
AZ,50-64,2021-09-25,0.25515074088546
AZ,50-64,2021-10-02,0.260212052477538
AZ,50-64,2021-10-09,0.264494041620445
AZ,50-64,2021-10-16,0.268101891128876
AZ,50-64,2021-10-23,0.271753610751275
AZ,50-64,2021-10-30,0.276258235572259
AZ,50-64,2021-11-06,0.280781160161298
AZ,50-64,2021-11-13,0.286839258651995
AZ,50-64,2021-11-20,0.293540666833684
AZ,50-64,2021-11-27,0.300072841271458
AZ,50-64,2021-12-04,0.306217195531226
AZ,50-64,2021-12-11,0.314501609355585
AZ,50-64,2021-12-18,0.320893792808297
AZ,50-64,2021-12-25,0.32708333146718
AZ,50-64,2022-01-01,0.333263279055101
AZ,50-64,2022-01-08,0.347389917272112
AZ,50-64,2022-01-15,0.371255401187587
AZ,50-64,2022-02-11,0.54338705161053
AZ,65+,2020-08-01,0.0278716299212317
AZ,65+,2020-08-08,0.0293332839822644
AZ,65+,2020-08-15,0.0304268784927842
AZ,65+,2020-08-22,0.0313204085505251
AZ,65+,2020-08-29,0.0320407010280355
AZ,65+,2020-09-05,0.0326619397604589
AZ,65+,2020-09-12,0.032822781797006
AZ,65+,2020-09-19,0.0336715584690754
AZ,65+,2020-09-26,0.0343543990361788
AZ,65+,2020-10-03,0.0349198469175569
AZ,65+,2020-10-10,0.0355546807610728
AZ,65+,2020-10-17,0.0362474299015893
AZ,65+,2020-10-24,0.0370415861682302
AZ,65+,2020-10-31,0.0382710295309009
AZ,65+,2020-11-07,0.0398673664976802
AZ,65+,2020-11-14,0.0415853322656627
AZ,65+,2020-11-21,0.0443315821509376
AZ,65+,2020-11-28,0.0474744933376187
AZ,65+,2020-12-05,0.0516866376398207
AZ,65+,2020-12-12,0.0573973339507643
AZ,65+,2020-12-19,0.0642127815128322
AZ,65+,2020-12-26,0.0654583830080764
AZ,65+,2021-01-02,0.0786637641017803
AZ,65+,2021-01-09,0.0903482114917438
AZ,65+,2021-01-16,0.102392175968256
AZ,65+,2021-01-23,0.112422286768893
AZ,65+,2021-01-30,0.120613691365431
AZ,65+,2021-02-06,0.12717236890442
AZ,65+,2021-02-13,0.131727329244689
AZ,65+,2021-02-20,0.134125835803973
AZ,65+,2021-02-27,0.136450024220991
AZ,65+,2021-03-06,0.138536861991357
AZ,65+,2021-03-13,0.140136032077262
